"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.sourcestring","Input.translation1","Input.translation2","Input.translation3","Input.Winning_Candidate","Answer.chosentranslation.option1","Answer.chosentranslation.option2","Answer.chosentranslation.option3","Answer.chosentranslation.option4","Answer.sourcestring","Approve","Reject"
"30Z7M1Q8U08LEJ8OGL5A4NIPJMN8A4","3RPT4N9PTZC1JGXHHKBGYS2DYZDD4E","Review French translations for strings","Review the strings and select an appropriate French (France) translation","translation, quality, rating","$0.05","Wed Jun 19 12:31:53 PDT 2019","10","BatchId:3681248;OriginalHitTemplateId:928390917;","3600","259200","Sat Jun 22 12:31:53 PDT 2019","","","30MVJZJNHP1YF1SV5LT3M2B8WJOJ91","AWK0D7FVMZ3F8","Approved","Wed Jun 19 13:07:22 PDT 2019","Wed Jun 19 13:07:25 PDT 2019","Sat Jun 22 13:07:25 PDT 2019","Thu Jun 20 12:52:47 PDT 2019","","","3","100% (32/32)","100% (32/32)","100% (32/32)","Spelling tip: Say ""Zulu"" for 'z'","Conseil orthographique : dites « Zoulou » pour « z »","Conseil d'orthographe: dites «zoulou» pour «z»","Conseil pour épeler : dites ""Zoulou"" pour ""z""","Conseil pour épeler : dites « Zoulou » pour « z ».","false","false","true","false","""Spelling tip: Say ""Zulu"" for 'z'"""
"30Z7M1Q8U08LEJ8OGL5A4NIPJMN8A4","3RPT4N9PTZC1JGXHHKBGYS2DYZDD4E","Review French translations for strings","Review the strings and select an appropriate French (France) translation","translation, quality, rating","$0.05","Wed Jun 19 12:31:53 PDT 2019","10","BatchId:3681248;OriginalHitTemplateId:928390917;","3600","259200","Sat Jun 22 12:31:53 PDT 2019","","","3137ONMDKJT5JVTB5QOMH3K3VOOGE5","A2F6FSI9XZ54WA","Approved","Wed Jun 19 13:10:47 PDT 2019","Wed Jun 19 13:12:14 PDT 2019","Sat Jun 22 13:12:14 PDT 2019","Thu Jun 20 12:52:47 PDT 2019","","","87","100% (35/35)","100% (35/35)","100% (35/35)","Spelling tip: Say ""Zulu"" for 'z'","Conseil orthographique : dites « Zoulou » pour « z »","Conseil d'orthographe: dites «zoulou» pour «z»","Conseil pour épeler : dites ""Zoulou"" pour ""z""","Conseil pour épeler : dites « Zoulou » pour « z ».","false","false","false","true","""Spelling tip: Say ""Zulu"" for 'z'"""
"30Z7M1Q8U08LEJ8OGL5A4NIPJMN8A4","3RPT4N9PTZC1JGXHHKBGYS2DYZDD4E","Review French translations for strings","Review the strings and select an appropriate French (France) translation","translation, quality, rating","$0.05","Wed Jun 19 12:31:53 PDT 2019","10","BatchId:3681248;OriginalHitTemplateId:928390917;","3600","259200","Sat Jun 22 12:31:53 PDT 2019","","","3483FV8BEH7BRMSP0TKZ3BYP49K26G","A280UKMMBLRURU","Approved","Wed Jun 19 18:52:10 PDT 2019","Wed Jun 19 18:52:53 PDT 2019","Sat Jun 22 18:52:53 PDT 2019","Thu Jun 20 12:52:47 PDT 2019","","","43","100% (17/17)","100% (17/17)","100% (17/17)","Spelling tip: Say ""Zulu"" for 'z'","Conseil orthographique : dites « Zoulou » pour « z »","Conseil d'orthographe: dites «zoulou» pour «z»","Conseil pour épeler : dites ""Zoulou"" pour ""z""","Conseil pour épeler : dites « Zoulou » pour « z ».","true","false","false","false","""Spelling tip: Say ""Zulu"" for 'z'"""
"30Z7M1Q8U08LEJ8OGL5A4NIPJMN8A4","3RPT4N9PTZC1JGXHHKBGYS2DYZDD4E","Review French translations for strings","Review the strings and select an appropriate French (France) translation","translation, quality, rating","$0.05","Wed Jun 19 12:31:53 PDT 2019","10","BatchId:3681248;OriginalHitTemplateId:928390917;","3600","259200","Sat Jun 22 12:31:53 PDT 2019","","","388U7OUMFAPXHVNVDUJJVIW63WM0RW","A3A1PY8GLGYRR5","Approved","Wed Jun 19 12:57:56 PDT 2019","Wed Jun 19 12:58:04 PDT 2019","Sat Jun 22 12:58:04 PDT 2019","Thu Jun 20 12:52:48 PDT 2019","","","8","100% (43/43)","100% (43/43)","100% (43/43)","Spelling tip: Say ""Zulu"" for 'z'","Conseil orthographique : dites « Zoulou » pour « z »","Conseil d'orthographe: dites «zoulou» pour «z»","Conseil pour épeler : dites ""Zoulou"" pour ""z""","Conseil pour épeler : dites « Zoulou » pour « z ».","false","false","true","false","""Spelling tip: Say ""Zulu"" for 'z'"""
"30Z7M1Q8U08LEJ8OGL5A4NIPJMN8A4","3RPT4N9PTZC1JGXHHKBGYS2DYZDD4E","Review French translations for strings","Review the strings and select an appropriate French (France) translation","translation, quality, rating","$0.05","Wed Jun 19 12:31:53 PDT 2019","10","BatchId:3681248;OriginalHitTemplateId:928390917;","3600","259200","Sat Jun 22 12:31:53 PDT 2019","","","3L6L49WXW3LPBW7YZOTI4KHNSR454W","A1OUZMZH4IQPPH","Approved","Wed Jun 19 15:07:51 PDT 2019","Wed Jun 19 15:08:06 PDT 2019","Sat Jun 22 15:08:06 PDT 2019","Thu Jun 20 12:52:48 PDT 2019","","","15","100% (27/27)","100% (27/27)","100% (27/27)","Spelling tip: Say ""Zulu"" for 'z'","Conseil orthographique : dites « Zoulou » pour « z »","Conseil d'orthographe: dites «zoulou» pour «z»","Conseil pour épeler : dites ""Zoulou"" pour ""z""","Conseil pour épeler : dites « Zoulou » pour « z ».","true","false","false","false","""Spelling tip: Say ""Zulu"" for 'z'"""
"30Z7M1Q8U08LEJ8OGL5A4NIPJMN8A4","3RPT4N9PTZC1JGXHHKBGYS2DYZDD4E","Review French translations for strings","Review the strings and select an appropriate French (France) translation","translation, quality, rating","$0.05","Wed Jun 19 12:31:53 PDT 2019","10","BatchId:3681248;OriginalHitTemplateId:928390917;","3600","259200","Sat Jun 22 12:31:53 PDT 2019","","","3NL0RFNU0IBSTFS16BXO6905PIIK4H","A1G2CUJRSL7FV0","Approved","Wed Jun 19 20:42:55 PDT 2019","Wed Jun 19 20:43:08 PDT 2019","Sat Jun 22 20:43:08 PDT 2019","Thu Jun 20 12:52:48 PDT 2019","","","13","100% (58/58)","100% (58/58)","100% (58/58)","Spelling tip: Say ""Zulu"" for 'z'","Conseil orthographique : dites « Zoulou » pour « z »","Conseil d'orthographe: dites «zoulou» pour «z»","Conseil pour épeler : dites ""Zoulou"" pour ""z""","Conseil pour épeler : dites « Zoulou » pour « z ».","false","false","true","false","""Spelling tip: Say ""Zulu"" for 'z'"""
"30Z7M1Q8U08LEJ8OGL5A4NIPJMN8A4","3RPT4N9PTZC1JGXHHKBGYS2DYZDD4E","Review French translations for strings","Review the strings and select an appropriate French (France) translation","translation, quality, rating","$0.05","Wed Jun 19 12:31:53 PDT 2019","10","BatchId:3681248;OriginalHitTemplateId:928390917;","3600","259200","Sat Jun 22 12:31:53 PDT 2019","","","3RWE2M8QWKYC2XV3KN22MYRW20P0N2","A1LYBVU8PU1COV","Approved","Wed Jun 19 15:16:16 PDT 2019","Wed Jun 19 15:16:38 PDT 2019","Sat Jun 22 15:16:38 PDT 2019","Thu Jun 20 12:52:48 PDT 2019","","","22","100% (13/13)","100% (13/13)","100% (13/13)","Spelling tip: Say ""Zulu"" for 'z'","Conseil orthographique : dites « Zoulou » pour « z »","Conseil d'orthographe: dites «zoulou» pour «z»","Conseil pour épeler : dites ""Zoulou"" pour ""z""","Conseil pour épeler : dites « Zoulou » pour « z ».","false","false","false","true","""Spelling tip: Say ""Zulu"" for 'z'"""
"30Z7M1Q8U08LEJ8OGL5A4NIPJMN8A4","3RPT4N9PTZC1JGXHHKBGYS2DYZDD4E","Review French translations for strings","Review the strings and select an appropriate French (France) translation","translation, quality, rating","$0.05","Wed Jun 19 12:31:53 PDT 2019","10","BatchId:3681248;OriginalHitTemplateId:928390917;","3600","259200","Sat Jun 22 12:31:53 PDT 2019","","","3TE3O85733W4D5Q9SHNXE6PL0UNR2O","A2KGFPC09E8R04","Approved","Wed Jun 19 14:18:12 PDT 2019","Wed Jun 19 14:18:40 PDT 2019","Sat Jun 22 14:18:40 PDT 2019","Thu Jun 20 12:52:48 PDT 2019","","","28","100% (82/82)","100% (82/82)","100% (82/82)","Spelling tip: Say ""Zulu"" for 'z'","Conseil orthographique : dites « Zoulou » pour « z »","Conseil d'orthographe: dites «zoulou» pour «z»","Conseil pour épeler : dites ""Zoulou"" pour ""z""","Conseil pour épeler : dites « Zoulou » pour « z ».","false","false","true","false","""Spelling tip: Say ""Zulu"" for 'z'"""
"30Z7M1Q8U08LEJ8OGL5A4NIPJMN8A4","3RPT4N9PTZC1JGXHHKBGYS2DYZDD4E","Review French translations for strings","Review the strings and select an appropriate French (France) translation","translation, quality, rating","$0.05","Wed Jun 19 12:31:53 PDT 2019","10","BatchId:3681248;OriginalHitTemplateId:928390917;","3600","259200","Sat Jun 22 12:31:53 PDT 2019","","","3TMSXRD2X9O2WGPZ87XPWMNX047W10","A3IBVMZ2AY6Z0H","Approved","Wed Jun 19 16:03:02 PDT 2019","Wed Jun 19 16:03:13 PDT 2019","Sat Jun 22 16:03:13 PDT 2019","Thu Jun 20 12:52:48 PDT 2019","","","11","100% (138/138)","100% (99/99)","100% (99/99)","Spelling tip: Say ""Zulu"" for 'z'","Conseil orthographique : dites « Zoulou » pour « z »","Conseil d'orthographe: dites «zoulou» pour «z»","Conseil pour épeler : dites ""Zoulou"" pour ""z""","Conseil pour épeler : dites « Zoulou » pour « z ».","true","false","false","false","""Spelling tip: Say ""Zulu"" for 'z'"""
"30Z7M1Q8U08LEJ8OGL5A4NIPJMN8A4","3RPT4N9PTZC1JGXHHKBGYS2DYZDD4E","Review French translations for strings","Review the strings and select an appropriate French (France) translation","translation, quality, rating","$0.05","Wed Jun 19 12:31:53 PDT 2019","10","BatchId:3681248;OriginalHitTemplateId:928390917;","3600","259200","Sat Jun 22 12:31:53 PDT 2019","","","3XXU1SWE8PJ5IE1EBJXX0S7W3UY0AS","AGA5F61MKV31H","Approved","Wed Jun 19 19:28:07 PDT 2019","Wed Jun 19 19:28:11 PDT 2019","Sat Jun 22 19:28:11 PDT 2019","Thu Jun 20 12:52:48 PDT 2019","","","4","100% (2/2)","100% (2/2)","100% (2/2)","Spelling tip: Say ""Zulu"" for 'z'","Conseil orthographique : dites « Zoulou » pour « z »","Conseil d'orthographe: dites «zoulou» pour «z»","Conseil pour épeler : dites ""Zoulou"" pour ""z""","Conseil pour épeler : dites « Zoulou » pour « z ».","false","false","false","true","""Spelling tip: Say ""Zulu"" for 'z'"""
"3X878VYTIG6CAWKDHWZW4OXL5IUF71","3RPT4N9PTZC1JGXHHKBGYS2DYZDD4E","Review French translations for strings","Review the strings and select an appropriate French (France) translation","translation, quality, rating","$0.05","Wed Jun 19 12:31:53 PDT 2019","10","BatchId:3681248;OriginalHitTemplateId:928390917;","3600","259200","Sat Jun 22 12:31:53 PDT 2019","","","354P56DE9NRN0LNSDI4X07BPXFZS76","A35XIE7B5VV6V2","Approved","Wed Jun 19 23:42:51 PDT 2019","Wed Jun 19 23:43:17 PDT 2019","Sat Jun 22 23:43:17 PDT 2019","Thu Jun 20 12:52:48 PDT 2019","","","26","100% (36/36)","100% (36/36)","100% (36/36)","Spelling tip: Say ""November"" for 'n'","Conseil orthographique : dites « November » pour « n »","Conseil d'orthographe: dites «novembre» pour «n»","Conseil d'orthographe : dites « Novembre » pour « n »","Conseil orthographique : dites « novembre » pour « n »","false","true","false","false","""Spelling tip: Say ""November"" for 'n'"""
"3X878VYTIG6CAWKDHWZW4OXL5IUF71","3RPT4N9PTZC1JGXHHKBGYS2DYZDD4E","Review French translations for strings","Review the strings and select an appropriate French (France) translation","translation, quality, rating","$0.05","Wed Jun 19 12:31:53 PDT 2019","10","BatchId:3681248;OriginalHitTemplateId:928390917;","3600","259200","Sat Jun 22 12:31:53 PDT 2019","","","3570Y55XZS73P0A25R0GO6CJD1WYG7","A7Z6P6K85HX54","Approved","Wed Jun 19 16:43:06 PDT 2019","Wed Jun 19 16:43:15 PDT 2019","Sat Jun 22 16:43:15 PDT 2019","Thu Jun 20 12:52:48 PDT 2019","","","9","100% (44/44)","100% (44/44)","100% (44/44)","Spelling tip: Say ""November"" for 'n'","Conseil orthographique : dites « November » pour « n »","Conseil d'orthographe: dites «novembre» pour «n»","Conseil d'orthographe : dites « Novembre » pour « n »","Conseil orthographique : dites « novembre » pour « n »","true","false","false","false","""Spelling tip: Say ""November"" for 'n'"""
"3X878VYTIG6CAWKDHWZW4OXL5IUF71","3RPT4N9PTZC1JGXHHKBGYS2DYZDD4E","Review French translations for strings","Review the strings and select an appropriate French (France) translation","translation, quality, rating","$0.05","Wed Jun 19 12:31:53 PDT 2019","10","BatchId:3681248;OriginalHitTemplateId:928390917;","3600","259200","Sat Jun 22 12:31:53 PDT 2019","","","378XPAWRUF1GP9IUF9M36W7SPMJAIX","AWK0D7FVMZ3F8","Approved","Wed Jun 19 13:13:18 PDT 2019","Wed Jun 19 13:13:26 PDT 2019","Sat Jun 22 13:13:26 PDT 2019","Thu Jun 20 12:52:49 PDT 2019","","","8","100% (32/32)","100% (32/32)","100% (32/32)","Spelling tip: Say ""November"" for 'n'","Conseil orthographique : dites « November » pour « n »","Conseil d'orthographe: dites «novembre» pour «n»","Conseil d'orthographe : dites « Novembre » pour « n »","Conseil orthographique : dites « novembre » pour « n »","false","false","false","true","""Spelling tip: Say ""November"" for 'n'"""
"3X878VYTIG6CAWKDHWZW4OXL5IUF71","3RPT4N9PTZC1JGXHHKBGYS2DYZDD4E","Review French translations for strings","Review the strings and select an appropriate French (France) translation","translation, quality, rating","$0.05","Wed Jun 19 12:31:53 PDT 2019","10","BatchId:3681248;OriginalHitTemplateId:928390917;","3600","259200","Sat Jun 22 12:31:53 PDT 2019","","","3DY46V3X3S677FBYDTCS9CN1SMQ55Q","AQ66O3UMAR84P","Approved","Wed Jun 19 14:19:03 PDT 2019","Wed Jun 19 14:19:15 PDT 2019","Sat Jun 22 14:19:15 PDT 2019","Thu Jun 20 12:52:49 PDT 2019","","","12","100% (87/87)","100% (87/87)","100% (87/87)","Spelling tip: Say ""November"" for 'n'","Conseil orthographique : dites « November » pour « n »","Conseil d'orthographe: dites «novembre» pour «n»","Conseil d'orthographe : dites « Novembre » pour « n »","Conseil orthographique : dites « novembre » pour « n »","false","false","true","false","""Spelling tip: Say ""November"" for 'n'"""
"3X878VYTIG6CAWKDHWZW4OXL5IUF71","3RPT4N9PTZC1JGXHHKBGYS2DYZDD4E","Review French translations for strings","Review the strings and select an appropriate French (France) translation","translation, quality, rating","$0.05","Wed Jun 19 12:31:53 PDT 2019","10","BatchId:3681248;OriginalHitTemplateId:928390917;","3600","259200","Sat Jun 22 12:31:53 PDT 2019","","","3DY4FPOOA4CDAWOBGR78GBMWXU9RVT","A1G2CUJRSL7FV0","Approved","Wed Jun 19 20:42:25 PDT 2019","Wed Jun 19 20:42:39 PDT 2019","Sat Jun 22 20:42:39 PDT 2019","Thu Jun 20 12:52:49 PDT 2019","","","14","100% (58/58)","100% (58/58)","100% (58/58)","Spelling tip: Say ""November"" for 'n'","Conseil orthographique : dites « November » pour « n »","Conseil d'orthographe: dites «novembre» pour «n»","Conseil d'orthographe : dites « Novembre » pour « n »","Conseil orthographique : dites « novembre » pour « n »","false","true","false","false","""Spelling tip: Say ""November"" for 'n'"""
"3X878VYTIG6CAWKDHWZW4OXL5IUF71","3RPT4N9PTZC1JGXHHKBGYS2DYZDD4E","Review French translations for strings","Review the strings and select an appropriate French (France) translation","translation, quality, rating","$0.05","Wed Jun 19 12:31:53 PDT 2019","10","BatchId:3681248;OriginalHitTemplateId:928390917;","3600","259200","Sat Jun 22 12:31:53 PDT 2019","","","3J2UYBXQQO04VCPBL6GLKN5A7BL60L","AHVXS5RTFQD3J","Approved","Wed Jun 19 21:10:00 PDT 2019","Wed Jun 19 21:10:29 PDT 2019","Sat Jun 22 21:10:29 PDT 2019","Thu Jun 20 12:52:49 PDT 2019","","","29","100% (39/39)","100% (39/39)","100% (39/39)","Spelling tip: Say ""November"" for 'n'","Conseil orthographique : dites « November » pour « n »","Conseil d'orthographe: dites «novembre» pour «n»","Conseil d'orthographe : dites « Novembre » pour « n »","Conseil orthographique : dites « novembre » pour « n »","false","false","true","false","""Spelling tip: Say ""November"" for 'n'"""
"3X878VYTIG6CAWKDHWZW4OXL5IUF71","3RPT4N9PTZC1JGXHHKBGYS2DYZDD4E","Review French translations for strings","Review the strings and select an appropriate French (France) translation","translation, quality, rating","$0.05","Wed Jun 19 12:31:53 PDT 2019","10","BatchId:3681248;OriginalHitTemplateId:928390917;","3600","259200","Sat Jun 22 12:31:53 PDT 2019","","","3JZQSN0I3TYXP9T7018SZL537Q0GFM","A3IBVMZ2AY6Z0H","Approved","Wed Jun 19 15:56:56 PDT 2019","Wed Jun 19 15:57:17 PDT 2019","Sat Jun 22 15:57:17 PDT 2019","Thu Jun 20 12:52:49 PDT 2019","","","21","100% (138/138)","100% (99/99)","100% (99/99)","Spelling tip: Say ""November"" for 'n'","Conseil orthographique : dites « November » pour « n »","Conseil d'orthographe: dites «novembre» pour «n»","Conseil d'orthographe : dites « Novembre » pour « n »","Conseil orthographique : dites « novembre » pour « n »","true","false","false","false","""Spelling tip: Say ""November"" for 'n'"""
"3X878VYTIG6CAWKDHWZW4OXL5IUF71","3RPT4N9PTZC1JGXHHKBGYS2DYZDD4E","Review French translations for strings","Review the strings and select an appropriate French (France) translation","translation, quality, rating","$0.05","Wed Jun 19 12:31:53 PDT 2019","10","BatchId:3681248;OriginalHitTemplateId:928390917;","3600","259200","Sat Jun 22 12:31:53 PDT 2019","","","3KRVW3HTZQ96LOUFHO6MJP8FS2OSM7","A5H767UHFV6JC","Approved","Wed Jun 19 18:06:36 PDT 2019","Wed Jun 19 18:06:50 PDT 2019","Sat Jun 22 18:06:50 PDT 2019","Thu Jun 20 12:52:49 PDT 2019","","","14","100% (54/54)","100% (54/54)","100% (54/54)","Spelling tip: Say ""November"" for 'n'","Conseil orthographique : dites « November » pour « n »","Conseil d'orthographe: dites «novembre» pour «n»","Conseil d'orthographe : dites « Novembre » pour « n »","Conseil orthographique : dites « novembre » pour « n »","false","false","true","false","""Spelling tip: Say ""November"" for 'n'"""
