"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.sourcestring","Input.translation1","Input.translation2","Input.translation3","Input.Winning_Candidate","Answer.chosentranslation.option1","Answer.chosentranslation.option2","Answer.chosentranslation.option3","Answer.chosentranslation.option4","Answer.sourcestring","Approve","Reject"
"3JVP4ZJHDRGI2CMJX5K8S60QEBS0IK","3C7PNR93YIM6BMBHDFM04AKYYBJE4D","Review French translations for strings","Review the strings and select an appropriate French (France) translation","translation, quality, rating","$0.03","Mon Jul 15 11:31:59 PDT 2019","10","BatchId:3705449;OriginalHitTemplateId:928390917;","10800","259200","Thu Jul 18 11:31:59 PDT 2019","","","30MVJZJNHP1YF1SV5LT3M2B816UJ9M","A2V8VJCQAD9WZH","Approved","Mon Jul 15 13:39:14 PDT 2019","Mon Jul 15 13:39:38 PDT 2019","Thu Jul 18 13:39:38 PDT 2019","Thu Jul 18 13:40:08 PDT 2019","","","24","100% (86/86)","100% (86/86)","100% (86/86)","Spelling tip: Say ""Zulu"" for 'z'","Conseil orthographique : dites « Zoulou » pour « z »","Conseil d'orthographe: dites «zoulou» pour «z»","Conseil pour épeler : dites ""Zoulou"" pour ""z""","Conseil pour épeler : dites « Zoulou » pour « z ».","false","true","false","false","""Spelling tip: Say ""Zulu"" for 'z'"""
"3JVP4ZJHDRGI2CMJX5K8S60QEBS0IK","3C7PNR93YIM6BMBHDFM04AKYYBJE4D","Review French translations for strings","Review the strings and select an appropriate French (France) translation","translation, quality, rating","$0.03","Mon Jul 15 11:31:59 PDT 2019","10","BatchId:3705449;OriginalHitTemplateId:928390917;","10800","259200","Thu Jul 18 11:31:59 PDT 2019","","","36U2A8VAG4N8RM6LVILVMY4CP4UKYQ","A3IBVMZ2AY6Z0H","Approved","Mon Jul 15 12:49:09 PDT 2019","Mon Jul 15 12:49:16 PDT 2019","Thu Jul 18 12:49:16 PDT 2019","Thu Jul 18 12:50:08 PDT 2019","","","7","100% (431/431)","100% (293/293)","100% (243/243)","Spelling tip: Say ""Zulu"" for 'z'","Conseil orthographique : dites « Zoulou » pour « z »","Conseil d'orthographe: dites «zoulou» pour «z»","Conseil pour épeler : dites ""Zoulou"" pour ""z""","Conseil pour épeler : dites « Zoulou » pour « z ».","false","false","true","false","""Spelling tip: Say ""Zulu"" for 'z'"""
"3JVP4ZJHDRGI2CMJX5K8S60QEBS0IK","3C7PNR93YIM6BMBHDFM04AKYYBJE4D","Review French translations for strings","Review the strings and select an appropriate French (France) translation","translation, quality, rating","$0.03","Mon Jul 15 11:31:59 PDT 2019","10","BatchId:3705449;OriginalHitTemplateId:928390917;","10800","259200","Thu Jul 18 11:31:59 PDT 2019","","","3A4NIXBJ79NJHBZPXF9L73UK5USMLC","A1CA89GRR8GJTE","Approved","Mon Jul 15 13:05:16 PDT 2019","Mon Jul 15 13:05:25 PDT 2019","Thu Jul 18 13:05:25 PDT 2019","Thu Jul 18 13:06:08 PDT 2019","","","9","100% (195/195)","100% (195/195)","100% (119/119)","Spelling tip: Say ""Zulu"" for 'z'","Conseil orthographique : dites « Zoulou » pour « z »","Conseil d'orthographe: dites «zoulou» pour «z»","Conseil pour épeler : dites ""Zoulou"" pour ""z""","Conseil pour épeler : dites « Zoulou » pour « z ».","false","false","true","false","""Spelling tip: Say ""Zulu"" for 'z'"""
"3JVP4ZJHDRGI2CMJX5K8S60QEBS0IK","3C7PNR93YIM6BMBHDFM04AKYYBJE4D","Review French translations for strings","Review the strings and select an appropriate French (France) translation","translation, quality, rating","$0.03","Mon Jul 15 11:31:59 PDT 2019","10","BatchId:3705449;OriginalHitTemplateId:928390917;","10800","259200","Thu Jul 18 11:31:59 PDT 2019","","","3ATPCQ38JBY2F9XZJR86SK1GKTNAYQ","A6TX2T3P0EQ4C","Approved","Mon Jul 15 16:39:54 PDT 2019","Mon Jul 15 16:40:27 PDT 2019","Thu Jul 18 16:40:27 PDT 2019","Thu Jul 18 16:41:08 PDT 2019","","","33","100% (40/40)","100% (40/40)","100% (40/40)","Spelling tip: Say ""Zulu"" for 'z'","Conseil orthographique : dites « Zoulou » pour « z »","Conseil d'orthographe: dites «zoulou» pour «z»","Conseil pour épeler : dites ""Zoulou"" pour ""z""","Conseil pour épeler : dites « Zoulou » pour « z ».","true","false","false","false","""Spelling tip: Say ""Zulu"" for 'z'"""
"3JVP4ZJHDRGI2CMJX5K8S60QEBS0IK","3C7PNR93YIM6BMBHDFM04AKYYBJE4D","Review French translations for strings","Review the strings and select an appropriate French (France) translation","translation, quality, rating","$0.03","Mon Jul 15 11:31:59 PDT 2019","10","BatchId:3705449;OriginalHitTemplateId:928390917;","10800","259200","Thu Jul 18 11:31:59 PDT 2019","","","3HMIGG0U4OUOWL4KMTOSWTVLU3K8YD","A2SCJOQH8Y0HKS","Approved","Mon Jul 15 12:04:22 PDT 2019","Mon Jul 15 12:04:27 PDT 2019","Thu Jul 18 12:04:27 PDT 2019","Thu Jul 18 12:05:08 PDT 2019","","","5","100% (44/44)","100% (43/43)","100% (9/9)","Spelling tip: Say ""Zulu"" for 'z'","Conseil orthographique : dites « Zoulou » pour « z »","Conseil d'orthographe: dites «zoulou» pour «z»","Conseil pour épeler : dites ""Zoulou"" pour ""z""","Conseil pour épeler : dites « Zoulou » pour « z ».","false","false","true","false","""Spelling tip: Say ""Zulu"" for 'z'"""
"3JVP4ZJHDRGI2CMJX5K8S60QEBS0IK","3C7PNR93YIM6BMBHDFM04AKYYBJE4D","Review French translations for strings","Review the strings and select an appropriate French (France) translation","translation, quality, rating","$0.03","Mon Jul 15 11:31:59 PDT 2019","10","BatchId:3705449;OriginalHitTemplateId:928390917;","10800","259200","Thu Jul 18 11:31:59 PDT 2019","","","3KAKFY4PGXQG5OJ96U7TJOTMOYU3IA","A38G8EDRTFCS9S","Approved","Mon Jul 15 12:03:43 PDT 2019","Mon Jul 15 12:04:02 PDT 2019","Thu Jul 18 12:04:02 PDT 2019","Thu Jul 18 12:04:08 PDT 2019","","","19","100% (171/171)","100% (127/127)","100% (127/127)","Spelling tip: Say ""Zulu"" for 'z'","Conseil orthographique : dites « Zoulou » pour « z »","Conseil d'orthographe: dites «zoulou» pour «z»","Conseil pour épeler : dites ""Zoulou"" pour ""z""","Conseil pour épeler : dites « Zoulou » pour « z ».","false","false","true","false","""Spelling tip: Say ""Zulu"" for 'z'"""
"3JVP4ZJHDRGI2CMJX5K8S60QEBS0IK","3C7PNR93YIM6BMBHDFM04AKYYBJE4D","Review French translations for strings","Review the strings and select an appropriate French (France) translation","translation, quality, rating","$0.03","Mon Jul 15 11:31:59 PDT 2019","10","BatchId:3705449;OriginalHitTemplateId:928390917;","10800","259200","Thu Jul 18 11:31:59 PDT 2019","","","3L4PIM1GQW4UEQJGL2USNAQQKV2RY2","A162CO8K267FU8","Approved","Mon Jul 15 11:46:50 PDT 2019","Mon Jul 15 11:46:53 PDT 2019","Thu Jul 18 11:46:53 PDT 2019","Thu Jul 18 11:47:09 PDT 2019","","","3","100% (548/548)","100% (548/548)","100% (548/548)","Spelling tip: Say ""Zulu"" for 'z'","Conseil orthographique : dites « Zoulou » pour « z »","Conseil d'orthographe: dites «zoulou» pour «z»","Conseil pour épeler : dites ""Zoulou"" pour ""z""","Conseil pour épeler : dites « Zoulou » pour « z ».","true","false","false","false","""Spelling tip: Say ""Zulu"" for 'z'"""
"3JVP4ZJHDRGI2CMJX5K8S60QEBS0IK","3C7PNR93YIM6BMBHDFM04AKYYBJE4D","Review French translations for strings","Review the strings and select an appropriate French (France) translation","translation, quality, rating","$0.03","Mon Jul 15 11:31:59 PDT 2019","10","BatchId:3705449;OriginalHitTemplateId:928390917;","10800","259200","Thu Jul 18 11:31:59 PDT 2019","","","3NS0A6KXC7W3UQK71D2Z2DLLOHRGZK","A3IJILP55BWIOP","Approved","Mon Jul 15 13:11:50 PDT 2019","Mon Jul 15 13:12:21 PDT 2019","Thu Jul 18 13:12:21 PDT 2019","Thu Jul 18 13:13:08 PDT 2019","","","31","100% (101/101)","100% (101/101)","100% (101/101)","Spelling tip: Say ""Zulu"" for 'z'","Conseil orthographique : dites « Zoulou » pour « z »","Conseil d'orthographe: dites «zoulou» pour «z»","Conseil pour épeler : dites ""Zoulou"" pour ""z""","Conseil pour épeler : dites « Zoulou » pour « z ».","false","false","true","false","""Spelling tip: Say ""Zulu"" for 'z'"""
"3JVP4ZJHDRGI2CMJX5K8S60QEBS0IK","3C7PNR93YIM6BMBHDFM04AKYYBJE4D","Review French translations for strings","Review the strings and select an appropriate French (France) translation","translation, quality, rating","$0.03","Mon Jul 15 11:31:59 PDT 2019","10","BatchId:3705449;OriginalHitTemplateId:928390917;","10800","259200","Thu Jul 18 11:31:59 PDT 2019","","","3SKRO2GZ74FB1GVIJTEM8BT2IJ91KX","A30BIO8KST2O0L","Approved","Mon Jul 15 13:46:51 PDT 2019","Mon Jul 15 13:46:59 PDT 2019","Thu Jul 18 13:46:59 PDT 2019","Thu Jul 18 13:47:09 PDT 2019","","","8","100% (158/158)","100% (158/158)","100% (158/158)","Spelling tip: Say ""Zulu"" for 'z'","Conseil orthographique : dites « Zoulou » pour « z »","Conseil d'orthographe: dites «zoulou» pour «z»","Conseil pour épeler : dites ""Zoulou"" pour ""z""","Conseil pour épeler : dites « Zoulou » pour « z ».","true","false","false","false","""Spelling tip: Say ""Zulu"" for 'z'"""
"3JVP4ZJHDRGI2CMJX5K8S60QEBS0IK","3C7PNR93YIM6BMBHDFM04AKYYBJE4D","Review French translations for strings","Review the strings and select an appropriate French (France) translation","translation, quality, rating","$0.03","Mon Jul 15 11:31:59 PDT 2019","10","BatchId:3705449;OriginalHitTemplateId:928390917;","10800","259200","Thu Jul 18 11:31:59 PDT 2019","","","3UOUJI6MTG2XUDLNK03V9761PQ5UX0","AWK0D7FVMZ3F8","Approved","Mon Jul 15 15:18:46 PDT 2019","Mon Jul 15 15:18:51 PDT 2019","Thu Jul 18 15:18:51 PDT 2019","Thu Jul 18 15:19:09 PDT 2019","","","5","100% (57/57)","100% (25/25)","100% (25/25)","Spelling tip: Say ""Zulu"" for 'z'","Conseil orthographique : dites « Zoulou » pour « z »","Conseil d'orthographe: dites «zoulou» pour «z»","Conseil pour épeler : dites ""Zoulou"" pour ""z""","Conseil pour épeler : dites « Zoulou » pour « z ».","false","false","true","false","""Spelling tip: Say ""Zulu"" for 'z'"""
"3HA5ODM5KCGNPRQV5E2BH1W3H56VSY","3C7PNR93YIM6BMBHDFM04AKYYBJE4D","Review French translations for strings","Review the strings and select an appropriate French (France) translation","translation, quality, rating","$0.03","Mon Jul 15 11:31:59 PDT 2019","10","BatchId:3705449;OriginalHitTemplateId:928390917;","10800","259200","Thu Jul 18 11:31:59 PDT 2019","","","31N2WW6R9UEWVXHJ5M18GRGU87RF3M","A1CA89GRR8GJTE","Approved","Mon Jul 15 13:10:14 PDT 2019","Mon Jul 15 13:10:26 PDT 2019","Thu Jul 18 13:10:26 PDT 2019","Thu Jul 18 13:11:08 PDT 2019","","","12","100% (195/195)","100% (195/195)","100% (119/119)","Spelling tip: Say ""November"" for 'n'","Conseil orthographique : dites « November » pour « n »","Conseil d'orthographe: dites «novembre» pour «n»","Conseil d'orthographe : dites « Novembre » pour « n »","Conseil orthographique : dites « novembre » pour « n »","false","false","true","false","""Spelling tip: Say ""November"" for 'n'"""
"3HA5ODM5KCGNPRQV5E2BH1W3H56VSY","3C7PNR93YIM6BMBHDFM04AKYYBJE4D","Review French translations for strings","Review the strings and select an appropriate French (France) translation","translation, quality, rating","$0.03","Mon Jul 15 11:31:59 PDT 2019","10","BatchId:3705449;OriginalHitTemplateId:928390917;","10800","259200","Thu Jul 18 11:31:59 PDT 2019","","","33SA9F9TR0I1GHJBKVS4366RU0NEWS","A6TX2T3P0EQ4C","Approved","Mon Jul 15 16:54:57 PDT 2019","Mon Jul 15 16:55:34 PDT 2019","Thu Jul 18 16:55:34 PDT 2019","Thu Jul 18 16:56:08 PDT 2019","","","37","100% (40/40)","100% (40/40)","100% (40/40)","Spelling tip: Say ""November"" for 'n'","Conseil orthographique : dites « November » pour « n »","Conseil d'orthographe: dites «novembre» pour «n»","Conseil d'orthographe : dites « Novembre » pour « n »","Conseil orthographique : dites « novembre » pour « n »","false","false","true","false","""Spelling tip: Say ""November"" for 'n'"""
"3HA5ODM5KCGNPRQV5E2BH1W3H56VSY","3C7PNR93YIM6BMBHDFM04AKYYBJE4D","Review French translations for strings","Review the strings and select an appropriate French (France) translation","translation, quality, rating","$0.03","Mon Jul 15 11:31:59 PDT 2019","10","BatchId:3705449;OriginalHitTemplateId:928390917;","10800","259200","Thu Jul 18 11:31:59 PDT 2019","","","3EFVCAY5L6XY1W9L0TNPM6GXHZDJ8W","A38G8EDRTFCS9S","Approved","Mon Jul 15 12:10:23 PDT 2019","Mon Jul 15 12:10:42 PDT 2019","Thu Jul 18 12:10:42 PDT 2019","Thu Jul 18 12:11:08 PDT 2019","","","19","100% (171/171)","100% (127/127)","100% (127/127)","Spelling tip: Say ""November"" for 'n'","Conseil orthographique : dites « November » pour « n »","Conseil d'orthographe: dites «novembre» pour «n»","Conseil d'orthographe : dites « Novembre » pour « n »","Conseil orthographique : dites « novembre » pour « n »","false","false","true","false","""Spelling tip: Say ""November"" for 'n'"""
"3HA5ODM5KCGNPRQV5E2BH1W3H56VSY","3C7PNR93YIM6BMBHDFM04AKYYBJE4D","Review French translations for strings","Review the strings and select an appropriate French (France) translation","translation, quality, rating","$0.03","Mon Jul 15 11:31:59 PDT 2019","10","BatchId:3705449;OriginalHitTemplateId:928390917;","10800","259200","Thu Jul 18 11:31:59 PDT 2019","","","3IAEQB9FMH8WOB5BO0HKXOO6UO5DWH","AWK0D7FVMZ3F8","Approved","Mon Jul 15 15:25:22 PDT 2019","Mon Jul 15 15:25:27 PDT 2019","Thu Jul 18 15:25:27 PDT 2019","Thu Jul 18 15:26:08 PDT 2019","","","5","100% (57/57)","100% (25/25)","100% (25/25)","Spelling tip: Say ""November"" for 'n'","Conseil orthographique : dites « November » pour « n »","Conseil d'orthographe: dites «novembre» pour «n»","Conseil d'orthographe : dites « Novembre » pour « n »","Conseil orthographique : dites « novembre » pour « n »","false","false","false","true","""Spelling tip: Say ""November"" for 'n'"""
"3HA5ODM5KCGNPRQV5E2BH1W3H56VSY","3C7PNR93YIM6BMBHDFM04AKYYBJE4D","Review French translations for strings","Review the strings and select an appropriate French (France) translation","translation, quality, rating","$0.03","Mon Jul 15 11:31:59 PDT 2019","10","BatchId:3705449;OriginalHitTemplateId:928390917;","10800","259200","Thu Jul 18 11:31:59 PDT 2019","","","3NLZY2D53SDA2QXHP8G2OCEPFUVLQ2","A162CO8K267FU8","Approved","Mon Jul 15 11:42:48 PDT 2019","Mon Jul 15 11:42:51 PDT 2019","Thu Jul 18 11:42:51 PDT 2019","Thu Jul 18 11:43:08 PDT 2019","","","3","100% (548/548)","100% (548/548)","100% (548/548)","Spelling tip: Say ""November"" for 'n'","Conseil orthographique : dites « November » pour « n »","Conseil d'orthographe: dites «novembre» pour «n»","Conseil d'orthographe : dites « Novembre » pour « n »","Conseil orthographique : dites « novembre » pour « n »","true","false","false","false","""Spelling tip: Say ""November"" for 'n'"""
"3HA5ODM5KCGNPRQV5E2BH1W3H56VSY","3C7PNR93YIM6BMBHDFM04AKYYBJE4D","Review French translations for strings","Review the strings and select an appropriate French (France) translation","translation, quality, rating","$0.03","Mon Jul 15 11:31:59 PDT 2019","10","BatchId:3705449;OriginalHitTemplateId:928390917;","10800","259200","Thu Jul 18 11:31:59 PDT 2019","","","3PM8NZGV81452KE63RJQZ69CM3LQX9","A3IBVMZ2AY6Z0H","Approved","Mon Jul 15 12:34:59 PDT 2019","Mon Jul 15 12:35:11 PDT 2019","Thu Jul 18 12:35:11 PDT 2019","Thu Jul 18 12:36:08 PDT 2019","","","12","100% (431/431)","100% (293/293)","100% (243/243)","Spelling tip: Say ""November"" for 'n'","Conseil orthographique : dites « November » pour « n »","Conseil d'orthographe: dites «novembre» pour «n»","Conseil d'orthographe : dites « Novembre » pour « n »","Conseil orthographique : dites « novembre » pour « n »","false","false","false","true","""Spelling tip: Say ""November"" for 'n'"""
"3HA5ODM5KCGNPRQV5E2BH1W3H56VSY","3C7PNR93YIM6BMBHDFM04AKYYBJE4D","Review French translations for strings","Review the strings and select an appropriate French (France) translation","translation, quality, rating","$0.03","Mon Jul 15 11:31:59 PDT 2019","10","BatchId:3705449;OriginalHitTemplateId:928390917;","10800","259200","Thu Jul 18 11:31:59 PDT 2019","","","3R6P78PK7NZ78EB8VLDHGPK43KJGTG","A30BIO8KST2O0L","Approved","Mon Jul 15 12:15:49 PDT 2019","Mon Jul 15 12:16:17 PDT 2019","Thu Jul 18 12:16:17 PDT 2019","Thu Jul 18 12:17:08 PDT 2019","","","28","100% (158/158)","100% (158/158)","100% (158/158)","Spelling tip: Say ""November"" for 'n'","Conseil orthographique : dites « November » pour « n »","Conseil d'orthographe: dites «novembre» pour «n»","Conseil d'orthographe : dites « Novembre » pour « n »","Conseil orthographique : dites « novembre » pour « n »","true","false","false","false","""Spelling tip: Say ""November"" for 'n'"""
"3HA5ODM5KCGNPRQV5E2BH1W3H56VSY","3C7PNR93YIM6BMBHDFM04AKYYBJE4D","Review French translations for strings","Review the strings and select an appropriate French (France) translation","translation, quality, rating","$0.03","Mon Jul 15 11:31:59 PDT 2019","10","BatchId:3705449;OriginalHitTemplateId:928390917;","10800","259200","Thu Jul 18 11:31:59 PDT 2019","","","3RKNTXVS3PMMH2JFUKKZCVX9PQJA4W","A3OJMQGEB33E00","Approved","Mon Jul 15 11:57:02 PDT 2019","Mon Jul 15 11:57:29 PDT 2019","Thu Jul 18 11:57:29 PDT 2019","Thu Jul 18 11:58:08 PDT 2019","","","27","100% (34/34)","100% (30/30)","100% (30/30)","Spelling tip: Say ""November"" for 'n'","Conseil orthographique : dites « November » pour « n »","Conseil d'orthographe: dites «novembre» pour «n»","Conseil d'orthographe : dites « Novembre » pour « n »","Conseil orthographique : dites « novembre » pour « n »","true","false","false","false","""Spelling tip: Say ""November"" for 'n'"""
