"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.sourcestring","Input.translation1","Input.translation2","Input.translation3","Input.Winning_Candidate","Answer.chosentranslation.option1","Answer.chosentranslation.option2","Answer.chosentranslation.option3","Answer.chosentranslation.option4","Answer.sourcestring","Approve","Reject"
"3Z56AA6EK6OZC6YPK9YHT0HY8NYM6N","3QA1H4GB4TGJ5EKQUZ507DX1TDEM3P","Review Arabic translations for strings","Review the strings and select an appropriate Arabic translation","translation, quality, rating","$0.03","Mon Jul 15 11:37:55 PDT 2019","10","BatchId:3705453;OriginalHitTemplateId:928390917;","10800","259200","Thu Jul 18 11:37:55 PDT 2019","","","3A4NIXBJ79NJHBZPXF9L73UK5XOMLE","A24DPXDG0XJDEK","Approved","Mon Jul 15 23:35:40 PDT 2019","Mon Jul 15 23:37:17 PDT 2019","Thu Jul 18 23:37:17 PDT 2019","Thu Jul 18 23:38:08 PDT 2019","","","97","100% (50/50)","100% (49/49)","0% (0/0)","Kingdom of Eswatini","مملكة سوازيلاند","مملكه الاسواتيني","مملكة إسواتيني","مملكة إسواتيني","false","false","true","false","""Kingdom of Eswatini"""
"3Z56AA6EK6OZC6YPK9YHT0HY8NYM6N","3QA1H4GB4TGJ5EKQUZ507DX1TDEM3P","Review Arabic translations for strings","Review the strings and select an appropriate Arabic translation","translation, quality, rating","$0.03","Mon Jul 15 11:37:55 PDT 2019","10","BatchId:3705453;OriginalHitTemplateId:928390917;","10800","259200","Thu Jul 18 11:37:55 PDT 2019","","","3EICBYG647K0DZZYH53UOSCG7T2CJ5","A2QPJN3LPGTPDU","Approved","Mon Jul 15 22:20:49 PDT 2019","Mon Jul 15 22:21:28 PDT 2019","Thu Jul 18 22:21:28 PDT 2019","Thu Jul 18 22:22:09 PDT 2019","","","39","100% (42/42)","100% (42/42)","0% (0/0)","Kingdom of Eswatini","مملكة سوازيلاند","مملكه الاسواتيني","مملكة إسواتيني","مملكة إسواتيني","false","true","false","false","""Kingdom of Eswatini"""
"3Z56AA6EK6OZC6YPK9YHT0HY8NYM6N","3QA1H4GB4TGJ5EKQUZ507DX1TDEM3P","Review Arabic translations for strings","Review the strings and select an appropriate Arabic translation","translation, quality, rating","$0.03","Mon Jul 15 11:37:55 PDT 2019","10","BatchId:3705453;OriginalHitTemplateId:928390917;","10800","259200","Thu Jul 18 11:37:55 PDT 2019","","","3ERMJ6L4D1GK2QANTL8BOYCJA9Z7MY","A30BIO8KST2O0L","Approved","Mon Jul 15 11:59:22 PDT 2019","Mon Jul 15 11:59:29 PDT 2019","Thu Jul 18 11:59:29 PDT 2019","Thu Jul 18 12:00:08 PDT 2019","","","7","100% (158/158)","100% (158/158)","0% (0/0)","Kingdom of Eswatini","مملكة سوازيلاند","مملكه الاسواتيني","مملكة إسواتيني","مملكة إسواتيني","true","false","false","false","""Kingdom of Eswatini"""
"3Z56AA6EK6OZC6YPK9YHT0HY8NYM6N","3QA1H4GB4TGJ5EKQUZ507DX1TDEM3P","Review Arabic translations for strings","Review the strings and select an appropriate Arabic translation","translation, quality, rating","$0.03","Mon Jul 15 11:37:55 PDT 2019","10","BatchId:3705453;OriginalHitTemplateId:928390917;","10800","259200","Thu Jul 18 11:37:55 PDT 2019","","","3JZQSN0I3TYXP9T7018SZL53CDZFGZ","A34GH8VX3QZC75","Approved","Mon Jul 15 15:48:53 PDT 2019","Mon Jul 15 15:49:12 PDT 2019","Thu Jul 18 15:49:12 PDT 2019","Thu Jul 18 15:50:08 PDT 2019","","","19","100% (69/69)","100% (21/21)","0% (0/0)","Kingdom of Eswatini","مملكة سوازيلاند","مملكه الاسواتيني","مملكة إسواتيني","مملكة إسواتيني","false","true","false","false","""Kingdom of Eswatini"""
"3Z56AA6EK6OZC6YPK9YHT0HY8NYM6N","3QA1H4GB4TGJ5EKQUZ507DX1TDEM3P","Review Arabic translations for strings","Review the strings and select an appropriate Arabic translation","translation, quality, rating","$0.03","Mon Jul 15 11:37:55 PDT 2019","10","BatchId:3705453;OriginalHitTemplateId:928390917;","10800","259200","Thu Jul 18 11:37:55 PDT 2019","","","3KXIR214I74XCZOBH5RK6DEBD5I42G","A1PZ51LBRX8JUO","Approved","Mon Jul 15 20:14:52 PDT 2019","Mon Jul 15 20:15:18 PDT 2019","Thu Jul 18 20:15:18 PDT 2019","Thu Jul 18 20:16:08 PDT 2019","","","26","100% (47/47)","100% (28/28)","0% (0/0)","Kingdom of Eswatini","مملكة سوازيلاند","مملكه الاسواتيني","مملكة إسواتيني","مملكة إسواتيني","false","true","false","false","""Kingdom of Eswatini"""
"3Z56AA6EK6OZC6YPK9YHT0HY8NYM6N","3QA1H4GB4TGJ5EKQUZ507DX1TDEM3P","Review Arabic translations for strings","Review the strings and select an appropriate Arabic translation","translation, quality, rating","$0.03","Mon Jul 15 11:37:55 PDT 2019","10","BatchId:3705453;OriginalHitTemplateId:928390917;","10800","259200","Thu Jul 18 11:37:55 PDT 2019","","","3NVC2EB65TN2VOYEACTW5CNAEHOY37","A162CO8K267FU8","Approved","Mon Jul 15 11:54:18 PDT 2019","Mon Jul 15 11:54:21 PDT 2019","Thu Jul 18 11:54:21 PDT 2019","Thu Jul 18 11:55:08 PDT 2019","","","3","100% (3954/3954)","100% (3954/3954)","0% (0/0)","Kingdom of Eswatini","مملكة سوازيلاند","مملكه الاسواتيني","مملكة إسواتيني","مملكة إسواتيني","false","true","false","false","""Kingdom of Eswatini"""
"3Z56AA6EK6OZC6YPK9YHT0HY8NYM6N","3QA1H4GB4TGJ5EKQUZ507DX1TDEM3P","Review Arabic translations for strings","Review the strings and select an appropriate Arabic translation","translation, quality, rating","$0.03","Mon Jul 15 11:37:55 PDT 2019","10","BatchId:3705453;OriginalHitTemplateId:928390917;","10800","259200","Thu Jul 18 11:37:55 PDT 2019","","","3R6BYFZZPA08BVOXPB8WN75YF1YXF8","A3OJMQGEB33E00","Approved","Mon Jul 15 11:50:36 PDT 2019","Mon Jul 15 11:51:18 PDT 2019","Thu Jul 18 11:51:18 PDT 2019","Thu Jul 18 11:52:08 PDT 2019","","","42","100% (34/34)","100% (30/30)","0% (0/0)","Kingdom of Eswatini","مملكة سوازيلاند","مملكه الاسواتيني","مملكة إسواتيني","مملكة إسواتيني","false","false","true","false","""Kingdom of Eswatini"""
"3YD0MU1NC4PHE5356GD4QNMU9HTA7Q","3QA1H4GB4TGJ5EKQUZ507DX1TDEM3P","Review Arabic translations for strings","Review the strings and select an appropriate Arabic translation","translation, quality, rating","$0.03","Mon Jul 15 11:37:55 PDT 2019","10","BatchId:3705453;OriginalHitTemplateId:928390917;","10800","259200","Thu Jul 18 11:37:55 PDT 2019","","","34FNN24DCPX593LIOVHPK9LUSDDY5V","A3OJMQGEB33E00","Approved","Mon Jul 15 11:48:49 PDT 2019","Mon Jul 15 11:49:28 PDT 2019","Thu Jul 18 11:49:28 PDT 2019","Thu Jul 18 11:50:08 PDT 2019","","","39","100% (34/34)","100% (30/30)","0% (0/0)","Learn how to use speech in mixed reality","التعرف على كيفية استخدام الكلام في الحقيقة المختلطة","التعرف علي كيفيه استخدام الكلام في الحقيقة المختلطة","التعرف على كيفية استخدام الكلام في الواقع المختلط","التعرف على كيفية استخدام الكلام في الواقع المختلط","false","false","false","true","""Learn how to use speech in mixed reality"""
"3YD0MU1NC4PHE5356GD4QNMU9HTA7Q","3QA1H4GB4TGJ5EKQUZ507DX1TDEM3P","Review Arabic translations for strings","Review the strings and select an appropriate Arabic translation","translation, quality, rating","$0.03","Mon Jul 15 11:37:55 PDT 2019","10","BatchId:3705453;OriginalHitTemplateId:928390917;","10800","259200","Thu Jul 18 11:37:55 PDT 2019","","","34QN5IT0T2FRZQ8ZELDJ4111ITB80O","A2QPJN3LPGTPDU","Approved","Mon Jul 15 22:21:28 PDT 2019","Mon Jul 15 22:22:11 PDT 2019","Thu Jul 18 22:22:11 PDT 2019","Thu Jul 18 22:22:12 PDT 2019","","","43","100% (42/42)","100% (42/42)","0% (0/0)","Learn how to use speech in mixed reality","التعرف على كيفية استخدام الكلام في الحقيقة المختلطة","التعرف علي كيفيه استخدام الكلام في الحقيقة المختلطة","التعرف على كيفية استخدام الكلام في الواقع المختلط","التعرف على كيفية استخدام الكلام في الواقع المختلط","true","false","false","false","""Learn how to use speech in mixed reality"""
"3YD0MU1NC4PHE5356GD4QNMU9HTA7Q","3QA1H4GB4TGJ5EKQUZ507DX1TDEM3P","Review Arabic translations for strings","Review the strings and select an appropriate Arabic translation","translation, quality, rating","$0.03","Mon Jul 15 11:37:55 PDT 2019","10","BatchId:3705453;OriginalHitTemplateId:928390917;","10800","259200","Thu Jul 18 11:37:55 PDT 2019","","","39ASUFLU60VG5HO1U0OQ5PKY32FXEQ","A34GH8VX3QZC75","Approved","Mon Jul 15 15:47:40 PDT 2019","Mon Jul 15 15:48:52 PDT 2019","Thu Jul 18 15:48:52 PDT 2019","Thu Jul 18 15:49:09 PDT 2019","","","72","100% (69/69)","100% (21/21)","0% (0/0)","Learn how to use speech in mixed reality","التعرف على كيفية استخدام الكلام في الحقيقة المختلطة","التعرف علي كيفيه استخدام الكلام في الحقيقة المختلطة","التعرف على كيفية استخدام الكلام في الواقع المختلط","التعرف على كيفية استخدام الكلام في الواقع المختلط","false","false","false","true","""Learn how to use speech in mixed reality"""
"3YD0MU1NC4PHE5356GD4QNMU9HTA7Q","3QA1H4GB4TGJ5EKQUZ507DX1TDEM3P","Review Arabic translations for strings","Review the strings and select an appropriate Arabic translation","translation, quality, rating","$0.03","Mon Jul 15 11:37:55 PDT 2019","10","BatchId:3705453;OriginalHitTemplateId:928390917;","10800","259200","Thu Jul 18 11:37:55 PDT 2019","","","3D3VGR7TA33TYNMSWH12XGUDB1DR3G","A3I76F8MM7SHCV","Approved","Tue Jul 16 13:13:51 PDT 2019","Tue Jul 16 13:14:18 PDT 2019","Fri Jul 19 13:14:18 PDT 2019","Fri Jul 19 13:15:08 PDT 2019","","","27","100% (167/167)","100% (123/123)","0% (0/0)","Learn how to use speech in mixed reality","التعرف على كيفية استخدام الكلام في الحقيقة المختلطة","التعرف علي كيفيه استخدام الكلام في الحقيقة المختلطة","التعرف على كيفية استخدام الكلام في الواقع المختلط","التعرف على كيفية استخدام الكلام في الواقع المختلط","true","false","false","false","""Learn how to use speech in mixed reality"""
"3YD0MU1NC4PHE5356GD4QNMU9HTA7Q","3QA1H4GB4TGJ5EKQUZ507DX1TDEM3P","Review Arabic translations for strings","Review the strings and select an appropriate Arabic translation","translation, quality, rating","$0.03","Mon Jul 15 11:37:55 PDT 2019","10","BatchId:3705453;OriginalHitTemplateId:928390917;","10800","259200","Thu Jul 18 11:37:55 PDT 2019","","","3IRIK4HM3D8OP4KRXM95FO7BLP46CJ","AF7F7OJ9MNZBS","Approved","Tue Jul 16 07:41:26 PDT 2019","Tue Jul 16 07:41:59 PDT 2019","Fri Jul 19 07:41:59 PDT 2019","Fri Jul 19 07:42:09 PDT 2019","","","33","100% (211/211)","100% (172/172)","0% (0/0)","Learn how to use speech in mixed reality","التعرف على كيفية استخدام الكلام في الحقيقة المختلطة","التعرف علي كيفيه استخدام الكلام في الحقيقة المختلطة","التعرف على كيفية استخدام الكلام في الواقع المختلط","التعرف على كيفية استخدام الكلام في الواقع المختلط","false","false","true","false","""Learn how to use speech in mixed reality"""
"3YD0MU1NC4PHE5356GD4QNMU9HTA7Q","3QA1H4GB4TGJ5EKQUZ507DX1TDEM3P","Review Arabic translations for strings","Review the strings and select an appropriate Arabic translation","translation, quality, rating","$0.03","Mon Jul 15 11:37:55 PDT 2019","10","BatchId:3705453;OriginalHitTemplateId:928390917;","10800","259200","Thu Jul 18 11:37:55 PDT 2019","","","3LO69W1SU61JP133MCBQUYAN97QGL6","A30BIO8KST2O0L","Approved","Mon Jul 15 11:55:47 PDT 2019","Mon Jul 15 11:55:56 PDT 2019","Thu Jul 18 11:55:56 PDT 2019","Thu Jul 18 11:56:08 PDT 2019","","","9","100% (158/158)","100% (158/158)","0% (0/0)","Learn how to use speech in mixed reality","التعرف على كيفية استخدام الكلام في الحقيقة المختلطة","التعرف علي كيفيه استخدام الكلام في الحقيقة المختلطة","التعرف على كيفية استخدام الكلام في الواقع المختلط","التعرف على كيفية استخدام الكلام في الواقع المختلط","true","false","false","false","""Learn how to use speech in mixed reality"""
"3YD0MU1NC4PHE5356GD4QNMU9HTA7Q","3QA1H4GB4TGJ5EKQUZ507DX1TDEM3P","Review Arabic translations for strings","Review the strings and select an appropriate Arabic translation","translation, quality, rating","$0.03","Mon Jul 15 11:37:55 PDT 2019","10","BatchId:3705453;OriginalHitTemplateId:928390917;","10800","259200","Thu Jul 18 11:37:55 PDT 2019","","","3OS4RQUCRC31YSLWKFGEYAE6W4GFBZ","A1RP234EJ8NH7K","Approved","Tue Jul 16 10:38:50 PDT 2019","Tue Jul 16 10:38:53 PDT 2019","Fri Jul 19 10:38:53 PDT 2019","Fri Jul 19 10:39:08 PDT 2019","","","3","100% (2209/2209)","100% (2209/2209)","100% (1004/1004)","Learn how to use speech in mixed reality","التعرف على كيفية استخدام الكلام في الحقيقة المختلطة","التعرف علي كيفيه استخدام الكلام في الحقيقة المختلطة","التعرف على كيفية استخدام الكلام في الواقع المختلط","التعرف على كيفية استخدام الكلام في الواقع المختلط","false","true","false","false","""Learn how to use speech in mixed reality"""
"3YD0MU1NC4PHE5356GD4QNMU9HTA7Q","3QA1H4GB4TGJ5EKQUZ507DX1TDEM3P","Review Arabic translations for strings","Review the strings and select an appropriate Arabic translation","translation, quality, rating","$0.03","Mon Jul 15 11:37:55 PDT 2019","10","BatchId:3705453;OriginalHitTemplateId:928390917;","10800","259200","Thu Jul 18 11:37:55 PDT 2019","","","3SKEMFQBZ6TTCGF3IEN1NLGAWOA8KH","A3FBKB4PG4PL6H","Approved","Mon Jul 15 12:00:11 PDT 2019","Mon Jul 15 12:00:31 PDT 2019","Thu Jul 18 12:00:31 PDT 2019","Thu Jul 18 12:01:08 PDT 2019","","","20","100% (48/48)","100% (24/24)","0% (0/0)","Learn how to use speech in mixed reality","التعرف على كيفية استخدام الكلام في الحقيقة المختلطة","التعرف علي كيفيه استخدام الكلام في الحقيقة المختلطة","التعرف على كيفية استخدام الكلام في الواقع المختلط","التعرف على كيفية استخدام الكلام في الواقع المختلط","false","false","true","false","""Learn how to use speech in mixed reality"""
